NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
RIO DE JANEIRO,242,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,96
RIO DE JANEIRO,214,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,35
RIO DE JANEIRO,233,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,607
RIO DE JANEIRO,166,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,10
RIO DE JANEIRO,206,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,8
RIO DE JANEIRO,23,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,60
RIO DE JANEIRO,160,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,37
RIO DE JANEIRO,185,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,42
RIO DE JANEIRO,245,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,171
RIO DE JANEIRO,166,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,22
RIO DE JANEIRO,177,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,33
RIO DE JANEIRO,177,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,112
RIO DE JANEIRO,173,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,44
RIO DE JANEIRO,11,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,51
RIO DE JANEIRO,216,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,184
RIO DE JANEIRO,242,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,19
RIO DE JANEIRO,160,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,55
RIO DE JANEIRO,233,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,159
RIO DE JANEIRO,117,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,170,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,1293
RIO DE JANEIRO,234,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,122
RIO DE JANEIRO,19,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,129
RIO DE JANEIRO,246,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,22
RIO DE JANEIRO,242,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,988
RIO DE JANEIRO,189,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,26
RIO DE JANEIRO,120,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,125
RIO DE JANEIRO,235,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,24
RIO DE JANEIRO,119,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,152
RIO DE JANEIRO,228,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,777
RIO DE JANEIRO,242,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,215
RIO DE JANEIRO,237,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,95
RIO DE JANEIRO,252,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,11
RIO DE JANEIRO,3,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,89
RIO DE JANEIRO,188,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,21
RIO DE JANEIRO,169,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,27
RIO DE JANEIRO,17,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,14
RIO DE JANEIRO,235,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,2404
RIO DE JANEIRO,180,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,4696
RIO DE JANEIRO,188,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,109
RIO DE JANEIRO,231,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,94
RIO DE JANEIRO,229,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,18
RIO DE JANEIRO,236,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,1007
RIO DE JANEIRO,169,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,238
RIO DE JANEIRO,22,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,34
RIO DE JANEIRO,164,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,105
RIO DE JANEIRO,193,Vereador,VERA LINS,11,PP,ELEITO POR QP,78
RIO DE JANEIRO,214,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,24
RIO DE JANEIRO,121,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,16
RIO DE JANEIRO,192,Vereador,VERA LINS,11,PP,ELEITO POR QP,118
RIO DE JANEIRO,206,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,12
RIO DE JANEIRO,167,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,40
RIO DE JANEIRO,16,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,34
RIO DE JANEIRO,212,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,21
RIO DE JANEIRO,220,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,24
RIO DE JANEIRO,231,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,407
RIO DE JANEIRO,243,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,56
RIO DE JANEIRO,161,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,50
RIO DE JANEIRO,8,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,501
RIO DE JANEIRO,237,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,40
RIO DE JANEIRO,220,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,33
RIO DE JANEIRO,167,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,80
RIO DE JANEIRO,252,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,58
RIO DE JANEIRO,175,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,452
RIO DE JANEIRO,119,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,334
RIO DE JANEIRO,167,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,699
RIO DE JANEIRO,19,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,54
RIO DE JANEIRO,165,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,16
RIO DE JANEIRO,182,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,1008
RIO DE JANEIRO,179,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,179
RIO DE JANEIRO,210,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,247
RIO DE JANEIRO,15,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,212
RIO DE JANEIRO,12,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,15
RIO DE JANEIRO,3,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,6
RIO DE JANEIRO,175,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,135
RIO DE JANEIRO,117,Vereador,ZICO,14,PTB,ELEITO POR QP,5
RIO DE JANEIRO,10,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,203
RIO DE JANEIRO,161,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,130
RIO DE JANEIRO,163,Vereador,ZICO,14,PTB,ELEITO POR QP,12
RIO DE JANEIRO,119,Vereador,ZICO,14,PTB,ELEITO POR QP,13
RIO DE JANEIRO,180,Vereador,ZICO,14,PTB,ELEITO POR QP,23
RIO DE JANEIRO,188,Vereador,ZICO,14,PTB,ELEITO POR QP,19
RIO DE JANEIRO,164,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,107
RIO DE JANEIRO,8,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,85
RIO DE JANEIRO,190,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,41
RIO DE JANEIRO,206,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,136
RIO DE JANEIRO,160,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,55
RIO DE JANEIRO,219,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,27
RIO DE JANEIRO,207,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,37
RIO DE JANEIRO,177,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,38
RIO DE JANEIRO,220,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,121
RIO DE JANEIRO,163,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,89
RIO DE JANEIRO,162,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,70
RIO DE JANEIRO,9,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,259
RIO DE JANEIRO,204,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,6
RIO DE JANEIRO,166,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,5
RIO DE JANEIRO,2,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,10
RIO DE JANEIRO,238,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,179
RIO DE JANEIRO,5,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,61
RIO DE JANEIRO,160,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,39
RIO DE JANEIRO,230,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,135
RIO DE JANEIRO,185,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,52
RIO DE JANEIRO,210,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,72
RIO DE JANEIRO,209,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,25
RIO DE JANEIRO,125,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,60
RIO DE JANEIRO,204,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,53
RIO DE JANEIRO,235,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,24
RIO DE JANEIRO,121,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,139
RIO DE JANEIRO,117,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,111
RIO DE JANEIRO,218,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,67
RIO DE JANEIRO,164,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,11
RIO DE JANEIRO,193,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,16
RIO DE JANEIRO,244,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,7
RIO DE JANEIRO,231,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,9
RIO DE JANEIRO,233,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,17
RIO DE JANEIRO,212,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,7
RIO DE JANEIRO,9,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,44
RIO DE JANEIRO,205,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,6
RIO DE JANEIRO,117,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,12
RIO DE JANEIRO,13,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,17
RIO DE JANEIRO,2,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,228
RIO DE JANEIRO,9,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,212
RIO DE JANEIRO,177,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,129
RIO DE JANEIRO,208,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,36
RIO DE JANEIRO,13,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,126
RIO DE JANEIRO,173,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,66
RIO DE JANEIRO,219,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,83
RIO DE JANEIRO,22,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,205
RIO DE JANEIRO,244,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,60
RIO DE JANEIRO,24,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,61
RIO DE JANEIRO,242,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,1
RIO DE JANEIRO,123,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,32
RIO DE JANEIRO,241,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,2
RIO DE JANEIRO,14,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,27
RIO DE JANEIRO,205,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,3
RIO DE JANEIRO,171,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,10
RIO DE JANEIRO,236,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,46
RIO DE JANEIRO,20,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,10
RIO DE JANEIRO,178,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,16
RIO DE JANEIRO,242,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,1125
RIO DE JANEIRO,117,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,9
RIO DE JANEIRO,232,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,206
RIO DE JANEIRO,215,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,1178
RIO DE JANEIRO,219,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,83
RIO DE JANEIRO,205,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,984
RIO DE JANEIRO,252,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,308
RIO DE JANEIRO,163,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,1113
RIO DE JANEIRO,240,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,49
RIO DE JANEIRO,193,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,52
RIO DE JANEIRO,176,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,41
RIO DE JANEIRO,119,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,1708
RIO DE JANEIRO,173,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,796
RIO DE JANEIRO,190,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,393
RIO DE JANEIRO,210,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,474
RIO DE JANEIRO,238,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,137
RIO DE JANEIRO,117,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,379
RIO DE JANEIRO,19,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,445
RIO DE JANEIRO,189,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,100
RIO DE JANEIRO,176,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,174
RIO DE JANEIRO,216,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,10
RIO DE JANEIRO,23,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,30
RIO DE JANEIRO,173,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,4
RIO DE JANEIRO,212,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,149
RIO DE JANEIRO,122,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,183
RIO DE JANEIRO,14,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,73
RIO DE JANEIRO,180,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,229
RIO DE JANEIRO,208,Vereador,REIMONT,13,PT,ELEITO POR QP,60
RIO DE JANEIRO,13,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,229
RIO DE JANEIRO,229,Vereador,REIMONT,13,PT,ELEITO POR QP,889
RIO DE JANEIRO,171,Vereador,REIMONT,13,PT,ELEITO POR QP,647
RIO DE JANEIRO,175,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,127
RIO DE JANEIRO,12,Vereador,REIMONT,13,PT,ELEITO POR QP,87
RIO DE JANEIRO,233,Vereador,REIMONT,13,PT,ELEITO POR QP,73
RIO DE JANEIRO,119,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,236
RIO DE JANEIRO,160,Vereador,REIMONT,13,PT,ELEITO POR QP,97
RIO DE JANEIRO,122,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,23
RIO DE JANEIRO,177,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,44
RIO DE JANEIRO,204,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,90
RIO DE JANEIRO,125,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,4
RIO DE JANEIRO,11,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,29
RIO DE JANEIRO,11,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,184
RIO DE JANEIRO,207,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,27
RIO DE JANEIRO,24,Vereador,VAL,51,PEN,ELEITO POR QP,74
RIO DE JANEIRO,120,Vereador,VAL,51,PEN,ELEITO POR QP,6
RIO DE JANEIRO,243,Vereador,VAL,51,PEN,ELEITO POR QP,7
RIO DE JANEIRO,207,Vereador,VAL,51,PEN,ELEITO POR QP,57
RIO DE JANEIRO,234,Vereador,VAL,51,PEN,ELEITO POR QP,40
RIO DE JANEIRO,25,Vereador,VAL,51,PEN,ELEITO POR QP,23
RIO DE JANEIRO,14,Vereador,VAL,51,PEN,ELEITO POR QP,24
RIO DE JANEIRO,252,Vereador,VAL,51,PEN,ELEITO POR QP,11
RIO DE JANEIRO,118,Vereador,VAL,51,PEN,ELEITO POR QP,459
RIO DE JANEIRO,213,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,183
RIO DE JANEIRO,244,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,183
RIO DE JANEIRO,208,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,84
RIO DE JANEIRO,252,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,1405
RIO DE JANEIRO,178,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,222
RIO DE JANEIRO,179,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,187
RIO DE JANEIRO,1,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,15
RIO DE JANEIRO,215,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,75
RIO DE JANEIRO,19,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,116
RIO DE JANEIRO,208,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,18
RIO DE JANEIRO,16,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,52
RIO DE JANEIRO,18,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,29
RIO DE JANEIRO,118,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,31
RIO DE JANEIRO,218,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,1001
RIO DE JANEIRO,191,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,119
RIO DE JANEIRO,177,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,48
RIO DE JANEIRO,206,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,10
RIO DE JANEIRO,123,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,45
RIO DE JANEIRO,13,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,1278
RIO DE JANEIRO,228,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,753
RIO DE JANEIRO,23,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,1099
RIO DE JANEIRO,189,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,11
RIO DE JANEIRO,220,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,67
RIO DE JANEIRO,2,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,35
RIO DE JANEIRO,217,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,46
RIO DE JANEIRO,235,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,55
RIO DE JANEIRO,185,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,55
RIO DE JANEIRO,175,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,31
RIO DE JANEIRO,206,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,16
RIO DE JANEIRO,252,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,867
RIO DE JANEIRO,243,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,1934
RIO DE JANEIRO,216,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,107
RIO DE JANEIRO,6,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,15
RIO DE JANEIRO,168,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,212
RIO DE JANEIRO,8,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,168
RIO DE JANEIRO,119,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,1477
RIO DE JANEIRO,217,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,516
RIO DE JANEIRO,176,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,1379
RIO DE JANEIRO,205,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,68
RIO DE JANEIRO,162,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,82
RIO DE JANEIRO,210,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,897
RIO DE JANEIRO,230,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,370
RIO DE JANEIRO,220,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,31
RIO DE JANEIRO,185,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,172
RIO DE JANEIRO,171,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,18
RIO DE JANEIRO,9,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,227
RIO DE JANEIRO,1,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,21
RIO DE JANEIRO,189,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,179,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,111
RIO DE JANEIRO,18,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,13
RIO DE JANEIRO,204,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,164,Vereador,VERA LINS,11,PP,ELEITO POR QP,50
RIO DE JANEIRO,178,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,25
RIO DE JANEIRO,177,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,45
RIO DE JANEIRO,122,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,968
RIO DE JANEIRO,6,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,18
RIO DE JANEIRO,120,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,154
RIO DE JANEIRO,164,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,9
RIO DE JANEIRO,118,Vereador,VERA LINS,11,PP,ELEITO POR QP,4493
RIO DE JANEIRO,219,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,101
RIO DE JANEIRO,217,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,122
RIO DE JANEIRO,1,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,73
RIO DE JANEIRO,229,Vereador,VERA LINS,11,PP,ELEITO POR QP,80
RIO DE JANEIRO,234,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,47
RIO DE JANEIRO,212,Vereador,VERA LINS,11,PP,ELEITO POR QP,29
RIO DE JANEIRO,180,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,81
RIO DE JANEIRO,14,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,43
RIO DE JANEIRO,185,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,863
RIO DE JANEIRO,14,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,152
RIO DE JANEIRO,237,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,249
RIO DE JANEIRO,207,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,139
RIO DE JANEIRO,229,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,353
RIO DE JANEIRO,18,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,100
RIO DE JANEIRO,210,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,107
RIO DE JANEIRO,14,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,38
RIO DE JANEIRO,123,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,74
RIO DE JANEIRO,13,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,446
RIO DE JANEIRO,164,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,86
RIO DE JANEIRO,207,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,316
RIO DE JANEIRO,177,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,89
RIO DE JANEIRO,211,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,159
RIO DE JANEIRO,16,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,24
RIO DE JANEIRO,212,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,14
RIO DE JANEIRO,189,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,224
RIO DE JANEIRO,15,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,84
